"","analyzer_version","artist_7digitalid","artist_familiarity","artist_hotttnesss","artist_id","artist_latitude","artist_location","artist_longitude","artist_mbid","artist_name","artist_playmeid","genre","idx_artist_terms","idx_similar_artists","release","release_7digitalid","song_hotttnesss","song_id","title","track_7digitalid"
"86","''",11535,0.516443779773,0.386669091706,"'ARF4V431187FB3AA41'",27.94653,"'Tampa, FL'",-82.45927,"'5c1262e2-cb86-4dc9-8acf-781ff4523192'","'Slim Whitman'",59829,"''",0,0,"'Country Lovers. Vol. 3'",682725,NA,"'SOTUBVH12AB018D2EC'","'Indian Love Call'",7576962
"87","''",21235,0.728209707064,0.538070295124,"'ARBGWMW1187B9AEA3E'",NA,"'CA'",NA,"'a871fd87-50f7-4032-b06d-da56779edcce'","'Savage Garden'",1397,"''",0,0,"'Affirmation'",287804,NA,"'SOMQAGT12A8C132DB4'","'You Can Still Be Free'",3228951
"88","''",5845,0.798645178742,0.552413345517,"'AR6G4V01187B9AD086'",NA,"''",NA,"'7dc8f5bd-9d0b-4087-9f73-dc164950bbd8'","'Queens Of The Stone Age'",-1,"''",0,0,"'Lullabies To Paralyze'",220917,0.725121283567,"'SOKLLOH12A67020F2C'","'I Never Came'",2417203
"89","''",20690,0.44585463136,0.347598888684,"'ARVQ4QM1187B98AD95'",33.52029,"'Birmingham, AL'",-86.8115,"'49b8ba30-1b74-4d11-b298-9f601992b6fc'","'Hank Penny & The Lincoln Penny Orchestra'",-1,"''",0,0,"""It'sWarAgain""",629785,NA,"'SONRLQH12AB017C232'","'Dixie'",6990204
"90","''",464,0.605109701915,0.398547535381,"'AR9AM2N1187B9AD2F1'",53.4796,"'Manchester, England'",-2.24881,"'03c2e506-e8bb-4bd6-9693-5aa97c8eea1c'","'Inspiral Carpets'",62569,"''",0,0,"'The Singles'",11305,0.665172240762,"'SODDZAD12A6701DC4C'","'Commercial Reign'",116001
"91","''",3946,0.454043995003,0.421415102542,"'AR9XEVF1187B99D017'",NA,"''",NA,"'8601834a-baf3-473c-aac7-00e37b06144a'","'Borialis'",119364,"''",0,0,"'What You Thought You Heard'",4967,0.554654767466,"'SORENXV12A6701F61F'","'Hourglass'",51416
"92","''",253540,0.543516130718,0.404182206654,"'ARCFOZ71187FB43A0D'",NA,"''",NA,"'dcde676f-f4f4-4bcb-bdb6-e4435ae6ba71'","'The Dirty Skirts'",-1,"''",0,0,"""DaddyDon'tDisco""",325335,0.304169503435,"'SOYMMDY12AB01825B2'","'Wake'",3662845
"93","''",66541,0.420545849523,0.313569342684,"'ARHFEBO11F50C4825A'",NA,"''",NA,"''","'Flor Silvestre'",54513,"''",0,0,"'15 Exitos Vol. 2 Flor Silvestre'",82932,NA,"'SOJWQIP12A6D4F710A'","'Caricia Y Herida'",870018
"94","''",304198,0.373850623044,0.148985480992,"'AR107SB1187B9A79F9'",NA,"'Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !'",NA,"'85495572-8c41-4d3e-8e11-ba9142793adc'","'Bézu'",-1,"''",0,0,"'Le top du père Nöel'",401583,NA,"'SOOVOKS12AB017EE57'","'Le tortillard'",4463774
"95","''",368,0.743129776148,0.493566842697,"'ARXWAQQ1187B9AE954'",NA,"'Newark, NJ'",NA,"'1f1f6737-b930-46fc-8d25-110bb99f7490'","'Redman'",-1,"''",0,0,"'Malpractice'",8552,0.570105930058,"'SORWHWY12A6702038E'","'WKYA (drop)'",86269
"96","''",22836,0.138187610119,0.317810959812,"'ARL6XZC1187FB3936E'",NA,"''",NA,"'8b49d89a-cd3d-4766-aebb-0a5e1dd2d7a5'","'Solistiyhtye Suomi'",-1,"''",0,0,"'20 Suosikkia / Rilluttele yö'",217058,NA,"'SOGYYLE12A8C13E5EA'","'Teräslintu'",2363661
"97","''",31296,0.416141022469,0.331090126339,"'ARSDSMG1187B98CB59'",40.71455,"'New York, NY'",-74.00712,"'0e04e04c-bdfe-4a0e-a311-a2190bd6d72c'","'Eddie Cantor'",18554,"''",0,0,"'The Fabulous Eddie Cantor'",489673,NA,"'SOITUXQ12AB0183AE9'","""Now'sTheTimeToFallInLove""",5426684
"98","''",7184,0.495559651514,0.349192217616,"'AR3WMW01187B9921F7'",NA,"''",NA,"'6ee0eaaf-3f61-4a8e-abc5-ba7e371e01c1'","'Schizoid'",-1,"''",0,0,"'Grim Prospects Remixes - Grim Prospects Will Never End'",475992,NA,"'SOTWEZZ12A8C142B60'","'Grim Prospects (Gross Prospects - Bad Trip Remix)'",5285106
"99","''",61091,0.430538907417,0.316354000822,"'AR3C3C01187B98E800'",56.153,"'Aarhus, Denmark'",10.20452,"'d9566c72-7ad1-410f-9f26-f42ad7cebf1e'","'Kai Winding'",82556,"''",0,0,"'The Incredible Kai Winding Trombones'",495041,0,"'SOUVRGZ12A58A77F90'","'Mangos'",5481094
"100","''",48089,0.428375416651,0.3178338792,"'ARDD9UN1187B98D3A7'",31.84666,"'Sicily Island, LA'",-91.657,"'83d5d2c1-674b-4b8b-b47f-0e7e2e42e850'","'Sonny Simmons'",-1,"''",0,0,"'Staying on the Watch'",225610,0.270775998946,"'SOBLTSM12A6D4F9EEA'","'A Distant Voice'",2468314
"101","''",150079,0.545110950821,0.34575124702,"'ARJGNV61187B98F3B5'",NA,"'Tallahassee, FL'",NA,"'49d81b18-cb1e-49d1-90ef-3cf329e6a1fb'","'Mira'",184060,"''",0,0,"'Openbare Weg'",473710,NA,"'SOUQVUD12A8C142DCE'","'Openbare Weg'",5262298
"102","''",440130,0.483339421556,0.277561737753,"'ARSVI4L1187B996181'",NA,"''",NA,"'9a205da7-8d02-4214-bce9-744208d09b37'","'Citizen Kaned'",-1,"''",0,0,"'Tip World Singles 2000'",710902,NA,"'SOCRPDR12AB0185B75'","'President Johnson'",7884742
"103","''",144534,0.559278494224,0.432011946858,"'ARVJ0JK1187B98C9C0'",NA,"''",NA,"'cd07140b-1bbf-4fab-baad-881c1637a9ee'","'The Brooklyn Tabernacle Choir'",18351,"''",0,0,"'Praise Him...Live!'",341940,0.405115721691,"'SOXVBVL12AF72A600C'","'Lead Me Lord'",3826845
"104","''",33244,0.43888747505,0.325148570917,"'AR4PCIG1187B98D07D'",36.16778,"'Nashville, TN'",-86.77836,"'d55a7204-c17b-412b-87ce-b4d32e2eeae7'","'Ellen McIlwaine'",-1,"''",0,0,"'Spontanous Combustion'",766444,0.242741878949,"'SOIQHDR12AB01896C8'","'Spontanous Combustion'",8486209
"105","''",4822,0.57810362972,0.414892612437,"'AR1RHCO1187B9AF0BF'",37.77916,"'San Francisco, CA'",-122.42005,"'05b5488d-7141-4b21-819b-d4713abf2a98'","'Vince Guaraldi / Bola Sete'",8349,"''",0,0,"'From All Sides'",432406,0.386790177139,"'SODLSHA12AAF3B29F2'","'Choro'",4819514
"106","''",15530,0.502453176521,0.391585329026,"'AR1X2H01187B98CCF2'",NA,"'Menilmontant, France'",NA,"'e0371cd0-a5f8-420e-be17-bd980adc7393'","'Maurice Chevalier'",10433,"''",0,0,"'Maurice Chevalier  The Essential Collection Vol 1'",546663,NA,"'SOAGHMH12AB0180285'","'Ma Louise'",6046214
"107","''",17589,0.54197510821,0.384184258497,"'ARBQBZV1187B99D29E'",NA,"''",NA,"'8f614665-3418-4ca8-aa6a-737b4636b995'","'Carl Cox Vs Yousef'",-1,"''",0,0,"'Dave Pearce Best of the Dance Years 1988 - 1992'",548374,0.5112548351,"'SORAVUP12AB018556E'","'I Want You (Forever)'",6063570
"108","''",392099,0.683719467913,0.412671630993,"'AR9ODB41187FB459B2'",NA,"'SPRINGFIELD, Virginia'",NA,"'cd3f07e8-7047-418c-a325-d2028ee1b8a0'","'Organized Konfusion'",179288,"''",0,0,"'The Equinox'",704183,0.460484844986,"'SOFXNQP12AB0184F1A'","'Hate'",7810785
"109","''",2183,0.61487093392,0.628246419191,"'ARF3GX71187FB3EB66'",NA,"'Medicine Lodge, KS'",NA,"'b0a55bd8-60c7-45c1-b78e-f20e4c8adba1'","'Martina McBride'",7085,"''",0,0,"'Timeless'",307618,0.488289876037,"'SOGQTRZ12A8C13C8B0'","""ICan'tStopLovingYou""",3464362
"110","''",7911,0.626436381752,0.374271173856,"'AR3PN3R1187FB4CEBD'",18.01571,"'Kingston, Jamaica'",-76.79731,"'2027b08d-45b1-4fb5-aa6d-f6ccc4db78e5'","'Horace Andy'",8567,"''",0,0,"'Feel Good All Over: Anthology 1970-1976'",784530,NA,"'SOBHVZQ12AC9618285'","'Thank You Lord'",8679507
"111","''",391974,0.494681416996,0.384146444305,"'ARYWCFZ11E2835CFDD'",NA,"''",NA,"''","'Nazz'",-1,"''",0,0,"'13th And Pine'",534470,NA,"'SOYPBCY12AB0181EF3'","'How Can You Call That Beautiful (Stewkey Vocal)'",5909826
"112","''",59262,0.543866302473,0.393215103787,"'ARUT16P1187FB532A4'",33.39847,"'Greenville, MS'",-91.03786,"'c48ab37a-e9ee-491c-b370-e4cb8061ebb7'","'Tyrone Davis'",13176,"''",0,0,"'Call Tyrone'",599659,NA,"'SOWRLSY12AC4687694'","""Cheatin'InTheNextRoom""",6654204
"113","''",50205,0.567278871183,0.405178358908,"'AREOGMA1187B9908EF'",37.77916,"'San Francisco, CA'",-122.42005,"'d13d9feb-b7c7-49f4-9b72-65e29a16aa24'","'Hot Tuna'",14246,"''",0,0,"'Final Vinyl'",372122,NA,"'SOOGQWR12A8C142505'","'Candy Man'",4141634
"114","''",144425,0.432386477298,0.284047409901,"'AR4ABL21187FB3913A'",40.99471,"'Pennsylvania'",-77.60454,"'c51fafd3-08cb-4085-ad2c-d1fb53d0d6df'","'Richard Burton'",13700,"''",0,0,"'Fifteen Poems By Dylan Thomas'",577023,0,"'SOJDYQY12AB0188C97'","'I See The Boys Of Summer'",6406022
"115","''",53100,0.513829587299,0.343185045273,"'AR8YV1I1187FB45D2B'",40.71455,"'New York, NY'",-74.00712,"'1e9aa4bd-9689-4535-9665-7f661d63d1c8'","'Rory Block'",40123,"''",0,0,"'The Early Tapes 1975-1976'",572855,0,"'SOBHQUF12AB018B03E'","'Three Is a Crowd'",6349010
"116","''",1566,0.790922847956,0.601184941794,"'ARR9XGB1187B9912E6'",NA,"'Philadelphia, PA'",NA,"'b42eca0f-9381-43db-badb-1cba080a7dc2'","'Boyz II Men'",2800,"''",0,0,"'Legacy'",523481,0.345802233965,"'SOFRAZJ12A8C143CDB'","'On Bended Knee'",5784762
"117","''",166795,0.454668190473,0,"'ARBKUS51187B98A3AC'",35.4948,"'Dayton, TN'",-85.01235,"'05fea46b-abf9-4ec0-a8b8-eb2d4645a15c'","'Howard Armstrong'",-1,"''",0,0,"'Louie Bluie Film Soundtrack'",219943,0.333554807276,"'SONNDHT12A8C13F20B'","'My Four Reasons'",2400403
"118","''",4269,0.657406765298,0.422472423243,"'ARTB5PP1187FB523B7'",41.88415,"'Chicago, IL'",-87.63241,"'3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9'","'Donny Hathaway'",-1,"''",0,0,"'Donny Hathaway'",266932,0.617365617572,"'SOYZOXW12A8C13E195'","'Little Girl (LP Version)'",2930653
"119","''",72396,0.45871208976,0.335101424872,"'ARXFQDY1187B9AAF1E'",NA,"''",NA,"'f0226ffb-5d61-43f7-b77f-59131f89fba0'","'Miguel Gallardo'",15333,"''",0,0,"'Canciones De Amor De Miguel Gallardo'",514801,NA,"'SOSGJTX12AB0181F7C'","'Eternamente Amame'",5700867
"120","''",171024,0.652367864188,0.437964733142,"'ARVEJ9M1187FB4DC44'",NA,"''",NA,"'a9a7819b-8c6a-4b9a-a3e9-cad0471963df'","'Les Ogres De Barback'",-1,"''",0,0,"'Irfan_ le héros'",421962,0.394394856101,"'SOBQBWP12AB018611B'","'Niev nietch nievitch'",4703082
"121","''",372116,0.342440144332,0.281284215549,"'ARTHEAP122BCFCD0B2'",NA,"''",NA,"'e40f8007-07cd-439f-b3cf-27104f146420'","'DJ X-Change featuring DJ Joey A'",-1,"''",0,0,"'What up Detroit'",502384,NA,"'SODULLV12AB017FA09'","'Come Over'",5562001
"122","''",194799,0.498259309879,0.334065789838,"'ARQESNI1187FB511EE'",38.8991,"'Washington DC'",-77.029,"'ebed155f-bc93-4bf4-afa5-3f847800afd8'","'Morel'",-1,"''",0,0,"'Peterbilt Angel'",254792,NA,"'SOYAGJM12A8C13DCCE'","'Blue Taxi'",2942130
"123","''",11367,0.624723767579,0.403509673363,"'ARCZ20M1187FB49687'",32.77942,"'Goodwill, LA'",-91.56123,"'810af667-6a1f-40df-87a9-27f726cba4f3'","'Tony Joe White'",20062,"''",0,0,"'Homemade Ice-Cream'",138320,0.374796837021,"'SORXUZZ12A8AE4798A'","'I Want Love (Tween You & Me) (Album Version)'",1435942
"124","''",7487,0.792255589732,0.566971566219,"'ARDF8K01187FB37200'",NA,"'Sydney, Australia'",NA,"'f0c8f75f-8736-4b1d-b312-9349fcff321d'","'Wolfmother'",-1,"''",0,0,"'White Feather'",722546,NA,"'SOCHXAE12AF72A25D6'","'White Feather'",8009167
"125","''",4695,0.573605491317,0.37225120793,"'AR11NP91187B9901B4'",NA,"'New York City'",NA,"'4ee9f5ed-5f20-41a7-b467-72c79549a67d'","'The Roches'",-1,"''",0,0,"'Can We Go Home Now'",46647,0.265861049211,"'SOCRHCQ12A58A7C8C6'","'Christlike Roche'",498504
"126","''",173970,0.555985052699,0.326848818026,"'ARBZAIL1187FB5B1C8'",42.31256,"'Boston, MA'",-71.08868,"'90e17526-597c-4d91-b47f-40a85be1860a'","'Bob Margolin'",-1,"''",0,0,"'In North Carolina'",547104,0.233796474242,"'SOSEJIQ12AB017E7EB'","'You Rascal You'",6049137
"127","''",507172,0.42562724003,0,"'ARWXHRS1241B9C7A1E'",NA,"''",NA,"''","'Thomas Battenstein'",-1,"''",0,0,"'Wintertime'",683402,NA,"'SOMXWXQ12AC3DFA002'","'Sympathy'",7586578
"128","''",31632,0.662649695337,0.363177860659,"'ARV1P811187FB3CFC6'",NA,"''",NA,"'f025c4b8-3910-4ca6-8812-1dd2f163316e'","'Jupiter Rising'",-1,"''",0,0,"'Electropop'",128198,0.215080318509,"'SOGMXBW12A6D4FB8D7'","'They Say (Album)'",1323612
"129","''",609868,0.491921880771,0.345809443184,"'ARIU0MA1187B98D36F'",NA,"''",NA,"'52eb3638-630e-4860-a275-ad205728d7ed'","'Dharma Bums'",-1,"''",0,0,"'DUMB: 4-track cassette recordings (1987)'",818344,NA,"'SOOPUTF12AB018DFAA'","""Simon'sFolly""",9041091
"130","''",5156,0.594779903503,0.318902077869,"'ARB4D891187B9954F7'",NA,"''",NA,"'2c72d47a-3cae-41de-83a3-b4a594b97823'","'Saafir'",-1,"''",0,0,"'The Hit List'",762520,NA,"'SOFDTRZ12AB018DD11'","'Crawl Before You Ball (Album Version)'",8441506
"131","''",11661,0.703349440412,0.49839533835,"'ARQOC971187B9910FA'",42.73383,"'Lansing, MI'",-84.59334,"'28f93e8a-43fa-4cfb-aea5-11252ff937ab'","'The Verve Pipe'",3093,"''",0,0,"'Underneath'",293668,0.466304830757,"'SOOGNJP12A8C1381AD'","'Medicate Myself'",3299591
"132","''",11737,0.43427203745,0.301502461858,"'AR19SOA1187B98F6E6'",40.71455,"'New York'",-74.00712,"'31dc0d7a-14f1-4b3e-8e73-a63d7e015dc6'","'Bob Neuwirth'",41096,"''",0,0,"'99 Monkeys'",117983,0.480610618388,"'SOFUBCP12A8C13D5EF'","'Biding Her Time'",1213907
"133","''",4884,0.733714696487,0.459665456728,"'ARTDBI61187FB48479'",42.99671,"'Grand Rapids, MI'",-85.59012,"'a2bff7aa-390e-4412-9a0b-c18526fc233a'","'Marvin Sapp'",5736,"''",0,0,"'Nothing Else Matters'",6949,0.26568337971,"'SOVZBDR12A6702012E'","'More And More  (LP Version)'",70495
"134","''",177996,0.625443262044,0.431526919215,"'ARSE6YI1187B9B9CD2'",30.2676,"'Austin'",-97.74298,"'9e082466-2390-40d1-891e-4803531f43fd'","'James Hunter'",-1,"''",0,0,"'A Tribute to The American Horse'",735425,NA,"'SOPWKSS12AC468E659'","'Cowboy Ways'",8148155
"135","''",17871,0.498663648578,0.321882689946,"'AR6C8EJ1187FB3F473'",NA,"' Ubá, Minas Gerais'",NA,"'5c70dd66-e717-4ce3-8940-9a530f492383'","'Nelson Ned'",66900,"''",0,0,"'Mis Momentos'",158078,NA,"'SOCCQIQ12A8C13C76B'","'Brasas Vivas'",1665442
"136","''",51871,0.505644261572,0.351210536532,"'AROI96Z1187B9A5304'",NA,"''",NA,"'a6f57754-4cdf-4661-8a4d-683dd0389c78'","'Mish Mash'",4011,"''",0,0,"'Mish Mash_ Le Blues European: Musique Slave Et Klezmer'",199953,NA,"'SODBMZD12A8C134232'","'Kolomeyke'",2176183
"137","''",257551,0.406187449275,0.273453727253,"'ARIOSKN1257509BCE1'",NA,"''",NA,"'fd3dcf38-ac5a-44eb-b8dc-01846f415adc'","'Cama'",-1,"''",0,0,"'In this Life'",329135,NA,"'SOBUWPY12A8C1446C0'","'In This Life'",3700216
"138","''",7148,0.661001337101,0.446890726549,"'ARI0PUX1187FB3F215'",54.31392,"'Great Britain / UK'",-2.23218,"'fc6548d9-cc7e-4311-bd6c-6eba9c0cd06f'","'Maxi Priest'",61410,"''",0,0,"'Best Of Maxi Priest'",276924,0.345802233965,"'SORWXUP12A58A79E65'","""Groovin'InTheMidnight""",3086493
"139","''",4549,0.830252261722,0.507965802159,"'ARYO9BU1187B9ADA88'",NA,"''",NA,"'169c4c28-858e-497b-81a4-8bc15e0026ea'","'Porcupine Tree'",9392,"''",0,0,"'Signify (Special Edition)'",193554,0.825173540378,"'SOJEVZW12A8C133988'","'Waiting'",2104624
"140","''",121558,0.554226466616,0.424931835179,"'ARZ507V1187FB4425E'",NA,"''",NA,"''","'Ragheb Alama'",-1,"''",0,0,"'Bravo Alayki Rare recording'",409813,0,"'SOOODKC12AB018462F'","""A'chekOuyounik(2009DigitalRemaster)""",4557410
"141","''",8293,0.839275392927,0.550762084656,"'AR6XPWV1187B9ADAEB'",NA,"'Seattle, WA'",NA,"'67f66c07-6e61-4026-ade5-7e782fad3a5d'","'Foo Fighters'",631,"''",0,0,"'In Your Honor'",440990,NA,"'SODOLVO12B0B80B2F4'","'Hell'",4918908
"142","''",21239,0.83317856089,0.682263176764,"'AR6PJ8R1187FB5AD70'",NA,"'Barranquilla, Colombia'",NA,"'bf24ca37-25f4-4e34-9aec-460b94364cfc'","'Shakira Featuring Wyclef Jean'",1424,"''",0,0,"'Essential R&B Hit Selection'",302176,0.737385310228,"'SOEHWGF12A6D4F8B2B'","""HipsDon'tLie(featuringWyclefJean)""",3416528
"143","''",88914,0.574973900696,0.422514940131,"'AR4CG3B1187FB5B861'",NA,"'California - SF'",NA,"'f290c284-cc49-49a6-bc89-3f58de0c40ed'","'The Avengers'",-1,"''",0,0,"'20 Suosikkia / Rautalankaklassikot / Kolme kitaraa'",124344,NA,"'SOOZLTC12A6D4FBE91'","'Juoksuhauta-twist (Elämä juoksuhaudoissa)'",1283383
"144","''",4715,0.604820431918,0.383877493634,"'AR7BMMV1187FB5B2D7'",39.15093,"'Ukiah, CA'",-123.2079,"'9c17c956-de06-4463-9a87-234652c306dc'","'Robben Ford'",-1,"''",0,0,"'Talk To Your Daughter'",762519,0.47212111954,"'SOOSYMY12AB01888CD'","'I Got Over It (Album Version)'",8441520
"145","''",93269,0.378013152139,0.339408486355,"'AREYIHC1187B99CE0B'",NA,"''",NA,"'1b37371e-9e55-4a35-b3d8-bfb10cc1f364'","'Brazilian Tropical Orchestra'",60290,"''",0,0,"'American Songbook - Bacharach'",177029,0,"'SOPBKEB12A6D4FD777'","'One Less Bell To Answer'",1908685
"146","''",256108,0.441593441504,0.382869955893,"'AREEMIN11F4C848971'",52.1082,"'Netherlands'",5.32986,"''","'Gil Semedo'",-1,"''",0,0,"'Nha Vitória'",517150,0.392008771471,"'SOEWQYW12AB0183FDE'","'Festa'",5724589
"147","''",291580,0.711165786578,0.466826992527,"'ARBJSO81187B9BA09B'",NA,"''",NA,"'3f8a5e5b-c24b-4068-9f1c-afad8829e06b'","'Soda Stereo'",2146,"''",0,0,"'Gira Me Verás Volver'",512234,NA,"'SOFBQIA12AB0182219'","'Te Hacen Falta Vitaminas'",5683636
"148","''",358813,0.462140600207,0.321383730111,"'ARBGJLS11F4C83D4B9'",NA,"''",NA,"''","'Xmilk'",-1,"''",0,0,"'Scarcity'",517488,NA,"'SOHDDHR12AB0183552'","'Sense And Trick'",5728529
"149","''",163885,0.471577281513,0.337089300332,"'ARVNDLR1187B99CA1B'",35.30914,"'Oklahoma'",-98.52102,"'b63b38ce-8dea-4f4b-b1af-2a874bfd8c48'","'Dolce; Oscar G.'",-1,"''",0,0,"'Fire'",776019,NA,"'SONWQQX12AC3DF6762'","'Fire (Oscar G Space Vocal Mix)'",8585946
"150","''",56696,0.669500125221,0.544446276904,"'AR5LZJD1187FB4C5E5'",35.66693,"' NC'",-80.46935,"'9519eba5-d329-417e-b69a-9ebb2faffca4'","'Britt Nicole'",11012,"''",0,0,"'Hanging On (Premiere Performance Plus Track)'",696947,0.236420182231,"'SOGXFIF12A58A78CC4'","'Hanging On (Medium Key Performance Track Without Background Vocals)'",7737580
"151","''",7184,0.495559651514,0.349192217616,"'AR3WMW01187B9921F7'",NA,"''",NA,"'6ee0eaaf-3f61-4a8e-abc5-ba7e371e01c1'","'Schizoid'",-1,"''",0,0,"'Grim Prospects Remixes - Prospects Are Getting Grimmer'",477268,NA,"'SOIPNSZ12A8C144128'","'Grim Prospects (Version 2 Remix)'",5298334
"152","''",40884,0.7379725284,0.555968803752,"'ARAEX7Y1187FB42D36'",NA,"'Severn, MD'",NA,"'3c8a8696-e176-4c46-a2d3-48b6b1525c7f'","'Toni Braxton Featuring Shaggy'",1610,"''",0,0,"'Snowflakes'",281713,NA,"'SOEXSIN12A8C133B0A'","'Christmas In Jamaica'",3155381
"153","''",298024,0.53060579794,0.350327605227,"'ARK2G5U1187FB46B34'",NA,"''",NA,"'49a5b367-9a25-43eb-a055-34803a5dce55'","'Perrey And Kingsley'",-1,"''",0,0,"'The Out Sound From Way In!'",492999,0.444401714523,"'SOTSMNJ12AB018365E'","'Gossippo Perpetuo'",5458922
"154","''",95400,0.480047819371,0.306603641297,"'ARTB56G11C8A41569D'",NA,"''",NA,"'85e9f066-26f8-4e75-9894-b549a9880255'","'Sven Tasnadi'",-1,"''",0,0,"'El Fuego De Dentro'",120640,NA,"'SOLGRUN12A8C140543'","'2190 Dias Contigo'",1247108
"155","''",180187,0.62268416734,0.362238746702,"'AR0GGKI1187FB391D5'",NA,"''",NA,"'f930ba6a-a87f-44d6-abe5-0c172772d9e4'","'Eddie'",-1,"''",0,0,"'No Control'",789426,NA,"'SOQCHGV12AC4688FC6'","'No Control'",8731770
"156","''",74269,0.59341604878,0.395709547708,"'ARZEWUR1187FB53DC8'",50.45663,"'Belgica -- Namur, Namur/Ghent, East Flanders'",4.87137,"'0be59867-0da4-4e45-9b64-728cdf25487c'","'Enthroned'",55656,"''",0,0,"'Pentagrammaton'",785362,0.543052864199,"'SOXCWTT12AC9075756'","'The Vitalized Shell'",8688592
"157","''",1647,0.631946665998,0.380704535824,"'AR89DTT1187B9A7ED5'",37.77916,"'California - SF'",-122.42005,"'2ce96399-f6da-439f-af3a-f319ebe2074c'","'Suzanne Ciani'",22282,"''",0,0,"'Pianissimo'",298921,0.608500078919,"'SOAFIPD12A8C13A261'","'Mozart'",3347582
"158","''",-1,0.201077559682,0,"'ARTHKKA122BCFCBF58'",NA,"''",NA,"'2ac02ce5-a398-4f37-b72e-d2888e5c2e4b'","'Milan Band'",-1,"''",0,0,"'Milan Milan'",162273,NA,"'SOMJPML12A8C13D74E'","'Ciao Milan'",1719344
"159","''",21344,0.618765785486,0.409134868797,"'ARJDMBO1187B9AD118'",NA,"''",NA,"'74dca2c7-d7dc-4b13-bd17-502a35db042a'","'Johnny Osbourne'",34193,"''",0,0,"'Auralux Reggae Showcase'",605167,0,"'SOCVDYI12AC4687DDB'","'Lend Me Your Chopper'",6722497
"160","''",2199,0.707335681257,0.603876486918,"'ARYJSY01187B9B7C65'",NA,"'Locust Ridge, TN'",NA,"'1d543e07-d0d2-4834-a8db-d65c50c2a856'","'Dolly Parton'",493,"''",0,0,"'Heaven'",474726,NA,"'SOEVGMZ12A8C1421B5'","'Letter To Heaven'",5273054
"161","''",81013,0.488008881803,0.314011789833,"'AR77FBJ1187FB49D8D'",42.33168,"'Detroit, MI'",-83.04792,"'67e82ed6-bbde-4c80-9bc0-c7683a174bfc'","'Rance Allen Group'",20215,"''",0,0,"'Up Above My Head'",364642,NA,"'SOCGURJ12AB0182AEE'","'Heaven is Where The Heart Is'",4058795
"162","''",1244,0.814448110417,0.607971809563,"'ARFVYJI1187B9B8E13'",47.60356,"'Seattle, WA'",-122.32944,"'83b9cbe7-9857-49e2-ab8e-b57b01038103'","'Pearl Jam'",1252,"''",0,0,"'Pearl Jam'",307651,0.659304669164,"'SOHTWLT12A8C13CFE1'","'Inside Job'",3475412
"163","''",4139,0.690447549773,0.507781667405,"'ARBM4TC1187FB5CE98'",NA,"'Los Angeles, CA'",NA,"'eb45032c-80da-469c-be20-1d09f08ef37f'","'Natalie Cole'",2221,"''",0,0,"'Take A Look'",614890,NA,"'SOVQZYP12A8C144692'","'Take A Look  (LP Version)'",6835825
"164","''",29785,0.780461748777,0.574274730517,"'ARMQHX71187B9890D3'",NA,"'Atlanta, GA'",NA,"'bc5e2ad6-0a4a-4d90-b911-e9a7e6861727'","'Mastodon'",-1,"''",0,0,"'Crack The Skye'",538734,0.626612802696,"'SOHHANU12A58A77C66'","'The Czar: Usurper/Escape/Martyr/Spiral (Album Version)'",5964972
"165","''",23316,0.605874049333,0.433945513831,"'ARYXJ5A1187B9B9E56'",36.69094,"'Jerez De La Frontera (Cádiz)'",-6.13487,"'428743da-1684-4bd4-9d0c-89f34df5f529'","'Kiril Valeri'",73536,"''",0,0,"'Behind The Blue'",767591,0.270775998946,"'SOTHWPG12AB018C90E'","'Bulgarian Dream'",8498878
"166","''",409984,0.638880206128,0.246340713562,"'ARULHJM1187B997004'",NA,"''",NA,"'38f0411c-a411-4d20-aa28-c06b4e1cd397'","'Word'",-1,"''",0,0,"'Matumago X Press'",554760,NA,"'SOOQHNV12AB0186CD4'","'Amalgama'",6134168
"167","''",1915,0.712098902128,0.413393911287,"'AROTIMO1187FB532BF'",NA,"'Compton CA'",NA,"'542f4f08-4d8f-48db-a414-d3a33a62929f'","'DJ Quik'",7070,"''",0,0,"'The Best of DJ Quik - Da Finale'",528941,NA,"'SOSGXRU12AAF3B2B07'","'Born and Raised In Compton'",5845776
"168","''",2090,0.6357570221,0.37943697224,"'AR0X3JJ1187FB3A9A7'",NA,"'McLellan, FL'",NA,"'c8d0d74b-80eb-4746-8cea-f5df78b4b90c'","'Hank Locklin'",16411,"''",0,0,"'RCA Country Legends'",293622,0.494489517502,"'SOFRUDU12A8C13A40C'","""We'reGonnaGoFishin'""",3301722
"169","''",618,0.786427083379,0.512226738318,"'AR035N21187FB3938E'",34.23294,"'Earth'",-102.4102,"'88e2147d-0332-46f6-85b2-b5f463ba957b'","'BT'",-1,"''",0,0,"'LOOK (Original Motion Picture Soundtrack)'",472444,0.304169503435,"'SONXLQQ12AB0184B54'","'Robbers Kill Cop'",5250706
"170","''",95199,0.622829996885,0.426944256236,"'ARA0H5U1187FB47949'",NA,"''",NA,"'6b5f8f90-ee6f-4dd4-aba5-1dc685f42779'","'2-4 Grooves feat. Reki D.'",-1,"''",0,0,"'Relax'",763206,NA,"'SOKPHVH12AB0187460'","'Relax'",8450582
