"","song.id","analysis.sample.rate","artist.7digitalid","artist.familiarity","artist.hotttnesss","artist.playmeid","danceability","duration","end.of.fade.in","energy","key","key.confidence","loudness","mode","mode.confidence","release.7digitalid","song.hotttnesss","start.of.fade.out","tempo","time.signature","time.signature.confidence","year"
"148","TRPLSTB128F425B3F3",22050,151625,"0.46216455",0.29107037,-1,0,396.43384,0,0,6,0.386,-9.364,0,0.367,201515,0,391.93,93.377,5,1,0
"149","TRPLSQY128F4232BE3",22050,102512,"0.4940002",0,-1,0,255.32036,0,0,10,0.471,-6.44,1,0.435,130004,0.3560643,238.324,135.986,4,0.426,0
"150","TRPLSDS128F148956C",22050,33926,"0.49881956",0.3628133,-1,0,199.54893,0.09,0,7,0.708,-11.831,1,0.642,45711,0.579444866,191.983,133.824,4,1,2006
"151","TRPLSMD12903CBA0F4",22050,488191,"0.25725153",0.13846159,-1,0,167.44444,0,0,7,0.519,-6.114,1,0.634,669259,0.3560643,162.569,186.934,4,0.017,0
"152","TRPLSTZ128F92F9538",22050,521705,"0.56200135",0,-1,0,408.68527,0,0,0,0.274,-12.395,1,0.285,701705,0.3560643,398.234,65.337,1,0,0
"153","TRPLSGC12903CAF86F",22050,527113,"0.5097701",0.29788333,38265,0,229.3024,0.085,0,0,0.697,-4.993,1,0.431,709287,0.2120454055,229.302,110.504,4,0.646,0
"154","TRPLSCM128F422A694",22050,44885,"0.6454256",0.39575535,57274,0,307.4608,0.096,0,4,0.251,-5.193,0,0.274,125766,0.5755105376,302.312,198.516,4,0.045,1999
"155","TRPLSDQ128F426D654",22050,41057,"0.7617192",0.5490187,4751,0,182.25587,0.253,0,2,0.484,-10.719,0,0.138,209593,0.3560643,174.364,98.453,4,1,1987
"156","TRPLSLC12903D007EB",22050,49,"0.795697",0.58306646,3246,0,340.94974,0.293,0,5,0.39,-15.854,0,0.444,785035,0.3560643,333.804,81.777,5,0.505,1986
"157","TRPLSWZ128F9315B7E",22050,11736,"0.55795",0.41709763,-1,0,134.63464,0,0,5,0.647,-9.72,1,0.57,539931,0.2998774883,124.685,121.871,4,0.646,2007
"158","TRPLSEO128F1458873",22050,16316,"0.52069026",0.33278874,-1,0,299.31058,0.24,0,4,0.625,-12.552,1,0.484,23007,0.2120454055,283.429,94.956,4,0.303,0
"159","TRPLSWM12903CF9659",22050,8808,"0.6753573",0.46388975,5420,0,242.33751,0.293,0,6,0.4,-10.986,0,0.454,603769,0.4196742788,238.184,138.829,4,0.313,1998
"160","TRPLSEX128EF3678C8",22050,367715,"0.5933579",0.34292012,-1,0,230.97424,0,0,11,0.539,-15.118,0,0.395,85731,0.3560643,221.977,90.525,3,0.554,0
"161","TRPLSIO128F4276DA6",22050,122098,"0.5227864",0.33103308,50711,0,292.33588,2.165,0,11,0.551,-8.208,0,0.623,158558,0.3560643,285.547,89.877,4,0.351,0
"162","TRPLSIE128F4259FCE",22050,200785,"0.37557524",0.29255676,-1,0,121.75628,0.119,0,9,0.456,-7.565,0,0.383,263845,0.3560643,113.464,125.212,4,0.543,0
"163","TRPLSDN128F4276341",22050,4306,"0.65598625",0.4368245,-1,0,91.37587,0,0,10,0.622,-24.238,0,0.387,288715,0.2324093426,91.376,85.174,3,1,0
"164","TRPLSRF128F92EBCBB",22050,10146,"0.7402523",0.47269145,213899,0,287.9473,0,0,2,0.265,-5.726,1,0.158,479022,0.7898621067,287.947,98.165,4,0.102,2001
"165","TRPLSMB128F930C2E1",22050,84674,"0.6912091",0.449333,60363,0,326.86975,0,0,11,0.712,-10.087,0,0.541,492400,0.345802234,312.645,172.529,1,0,0
"166","TRPLSCD128F4255704",22050,47898,"0.61308867",0.39915597,7703,0,221.20444,0,0,8,0.21,-3.106,1,0.434,262948,0.5407387596,212.968,216.109,3,0.404,2008
"167","TRPLSFZ128F92F2C1D",22050,33582,"0.48857704",0.30747157,-1,0,231.49669,0.305,0,9,0.517,-4.227,1,0.472,610823,0.3560643,224.165,149.062,4,0.339,0
"168","TRPLSOD12903CAE5C6",22050,418860,"0.58951265",0.38490224,65361,0,221.51791,0,0,5,0,-7.281,0,0.002,754134,0.5571877675,206.071,61.388,4,0.391,0
"169","TRPLSNU128EF35A205",22050,49468,"0.59195346",0.44341886,-1,0,171.85915,0,0,7,0.187,-4.032,1,0.506,79587,0.2468650945,165.68,122.994,4,0.288,0
"170","TRPLSGN128F9314481",22050,29407,"0.5418953",0.35102674,-1,0,303.96036,0.926,0,9,0.226,-18,0,0.457,495660,0.3560643,289.123,106.993,4,0.342,1993
"171","TRPLSBM128F931AB89",22050,237136,"0.40335488",0.32143044,-1,0,219.19302,1.112,0,6,0.567,-6.522,1,0.618,409219,0.1887204525,208.794,127.802,4,0.12,0
"172","TRPLSBL128F4299523",22050,23684,"0.63911134",0.43166667,5540,0,213.34158,0.723,0,4,0.623,-8.625,0,0.518,112701,0.3560643,200.882,81.699,4,0.683,1996
"173","TRPLSJG128F427FB25",22050,34946,"0.770494",0.519953,2963,0,199.52281,0,0,7,0.803,-6.133,1,0.853,237387,0.5090415988,191.843,169.905,4,0.328,1995
"174","TRPLSBZ128F148F600",22050,496588,"0.51910704",0,-1,0,194.29832,0.249,0,2,0.235,-7.642,0,0.344,48616,0.3560643,180.971,202.734,4,0.332,0
"175","TRPLSOQ12903D1554A",22050,34028,"0.5360913",0.3917231,89195,0,169.69098,6.42,0,7,0.003,-11.591,1,0.197,792923,0.5126313367,159.753,163.285,4,0.579,0
"176","TRPLSOB12903CF0E51",22050,29845,"0.44626868",0.34759468,-1,0,471.11792,8.028,0,7,0.014,-24.794,0,0.418,600966,0.3560643,442.154,200.829,1,0,2003
"177","TRPLSAU128F429DB03",22050,67469,"0.5057347",0.36556655,150292,0,331.75464,0.206,0,10,0.114,-6.904,0,0.513,115282,0.2998774883,321.939,125.065,4,1,2005
"178","TRPLSLX12903CE05D7",22050,274672,"0.45227772",0,-1,0,220.18567,0.316,0,9,1,-12.269,1,0.859,817179,0.3560643,216.149,132.231,4,0.7,0
"179","TRPLSOA128F934B8F2",22050,236430,"0.4395582",0.3216683,-1,0,194.21996,0,0,0,0,-9.411,1,0,560159,0.3560643,190.984,128.039,4,0,0
"180","TRPLSAL128F4289EB3",22050,185422,"0.664266",0.4271486,203496,0,140.69505,0.2,0,2,0.555,-5.182,1,0.597,269672,0.5655273342,135.483,102.479,4,0,2008
"181","TRPLSAY128F42561AA",22050,79982,"0.5511375",0.3673147,92530,0,419.9179,0.154,0,2,0.215,-4.245,0,0.354,199695,0.3277366832,397.787,150.17,1,0,2005
"182","TRPLSQJ12903CD5395",22050,222456,"0.6447301",0.38061282,-1,0,208.24771,0.206,0,7,0.027,-10.84,1,0.363,678944,0.3560643,202.13,100.214,4,1,2003
"183","TRPLSNO128F423C679",22050,924,"0.5944025",0.3419718,-1,0,28.73424,0,0,8,0.524,-17.125,0,0.607,135659,0.3560643,28.734,136.248,1,0,2004
"184","TRPLSGX128F92C52F6",22050,22031,"0.49997312",0.34407753,-1,0,452.23138,0.239,0,8,0.186,-13.206,1,0.492,313553,0.2490657949,443.699,87.876,4,0.603,2004
"185","TRPLSAM128F42ABC10",22050,6309,"0.7728733",0.4737005,1655,0,314.20035,0.394,0,6,0,-12.96,1,0.41,307070,0.6739598444,309.261,93.215,4,0.006,1989
"186","TRPLSDA12903CFF0FD",22050,245064,"0.63969886",0.44822067,132863,0,222.48444,0,0,11,0.037,-4.15,0,0.214,739378,0.5086830727,218.755,125.49,1,0.231,0
"187","TRPLSJT128F422C10C",22050,181642,"0.6001652",0.40787175,-1,0,303.46405,0.205,0,10,0,-4.342,0,0.089,234797,0.5549827233,285.315,110.01,4,0.216,2008
"188","TRPLSQD128F428C573",22050,165320,"0.33838326",0.27775368,-1,0,12.61669,0.369,0,3,0,-31.796,1,0,239447,0.3560643,12.617,102.387,4,0.588,0
"189","TRPLSXG128F148EF40",22050,6838,"0.65769804",0.4345847,50287,0,305.5016,0,0,1,0.719,-9.53,0,0.536,48416,0.538422403,300.037,45.502,1,0,2001
"190","TRPLSCL12903CAA1AB",22050,39546,"0.59069294",0.45281783,7350,0,140.38159,0.241,0,9,0.851,-11.347,1,0.769,575531,0.3636875225,133.979,113.376,4,0,1980
"191","TRPLSZM128F9323CF0",22050,125808,"0.7408112",0.44151005,93777,0,415.05914,0,0,9,0.398,-8.855,1,0.446,458330,0.3560643,397.601,187.84,4,0.356,2003
"192","TRPLSJL12903CC1E13",22050,21950,"0.49359304",0.34125477,9916,0,188.26404,0,0,0,0.337,-15.974,1,0.467,715824,0.3560643,183.362,83.385,4,0.473,1979
"193","TRPLSWN12903CCB011",22050,291548,"0.68979305",0.37784916,-1,0,259.5522,0.565,0,3,0.519,-6.411,0,0.54,675386,0.3560643,252.616,119.926,4,0.974,2009
"194","TRPLSDC128F42471A3",22050,214299,"0.445233",0.34934288,-1,0,269.6877,0.276,0,6,0.455,-5.766,1,0.317,271258,0.3560643,269.688,121.973,4,0.641,0
"195","TRPLSIU128F92F5D94",22050,301297,"0.5706096",0.38987714,13449,0,202.78812,0.359,0,7,0.018,-6.491,1,0.3,529055,0,198.171,105.358,4,0.461,0
"196","TRPLSKM128F93188B3",22050,273485,"0.46449876",0.362518,-1,0,212.53178,0,0,0,0,-7.081,0,0,353954,0.3041695034,202.646,143.974,4,0,0
"197","TRPLSEW12903CB592A",22050,32084,"0.6892461",0.44534448,6485,0,215.9016,2.63,0,4,0.745,-7.1,1,0.589,756775,0.3560643,211.691,166.024,4,0.968,2009
"198","TRPLSDN12903CEBAE3",22050,446048,"0.2716305",0.17791611,-1,0,287.18976,0,0,9,0.673,-12.982,1,0.48,599314,0.3560643,266.937,93.329,5,0.636,0
"199","TRPLSAG128F428C57F",22050,6876,"0.5950223",0.37116504,40043,0,193.38403,0.2,0,8,0.649,-10.95,0,0.489,166595,0.3560643,173.186,132.946,5,1,0
"200","TRPLSGR128F930135B",22050,137719,"0.57851475",0.42869356,-1,0,348.2379,2.635,0,0,0.644,-20.93,0,0.663,793987,0.8213926964,342.599,60.127,3,1,2010
"201","TRPLSUH128F148C6E8",22050,35243,"0.54687715",0.35842305,-1,0,165.58975,0.386,0,7,0.398,-10.05,1,0.464,47230,0.3135621142,165.59,68.378,3,0.529,1995
"202","TRPLSOF128F14697D7",22050,19549,"0.43611595",0.3973252,118930,0,236.59058,2.595,0,11,0.06,-10.368,1,0.402,28837,0.3560643,221.716,92.777,4,1,0
"203","TRPLSWM128F42642C3",22050,60689,"0.42666307",0.45387506,9970,0,147.87872,4.708,0,9,0.267,-14.096,1,0.236,283099,0.3560643,143.668,155.178,4,0.327,0
"204","TRPLSSH128F92C86F7",22050,4186,"0.6778202",0.43276915,-1,0,203.33669,0.315,0,1,0.669,-5.636,1,0.606,314822,0.562733724,193.73,91.512,4,1,2004
"205","TRPLSJZ12903CB4A06",22050,31570,"0.587966",0.37713724,-1,0,228.30975,0,0,8,0.649,-5.99,1,0.58,667323,0.3560643,213.589,109.983,4,1,2006
"206","TRPLSND12903CDBF69",22050,187930,"0.4537288",0.33433947,-1,0,222.14485,0.447,0,0,0.646,-25.004,0,0.447,681304,0.2150803185,222.145,128.129,1,0.88,0
"207","TRPLSQH128F92F3DEE",22050,370889,"0.43957818",0.36722422,-1,0,245.86404,0.061,0,2,0.847,-3.547,1,0.738,611077,0.3277535954,236.553,120.004,4,0.627,0
"208","TRPLSWS12903CD1EAA",22050,204762,"0.4957063",0.38996,64635,0,223.50322,3.837,0,4,0.673,-8.388,1,0.617,811466,0,216.311,138.593,4,0.663,0
"209","TRPLTWH128F92E8FDE",22050,144623,"0.6246884",0.4228987,3046,0,221.09995,0.299,0,2,0.436,-9.311,1,0.399,330779,0.3560643,214.535,132.034,4,0.628,1982
"210","TRPLTMK128F93331F7",22050,345138,"0.45028228",0.23856825,-1,0,182.09914,3.686,0,2,0.056,-7.408,1,0.589,551741,0.3560643,168.739,88.115,4,0,0
"211","TRPLTOV128EF362B0D",22050,66697,"0.5835384",0.41646808,6235,0,249.41669,0.346,0,1,0.163,-5.374,1,0.307,83536,0.3560643,246.805,117.48,4,0.609,1989
"212","TRPLTLE128F42B1897",22050,18609,"0.6852412",0.47053275,4927,0,234.21342,0,0,6,0.573,-8.571,1,0.685,308761,0.4649239942,224.026,178.863,4,1,2006
"213","TRPLTGU12903CAFB45",22050,197868,"0.4483311",0.3571004,-1,0,629.6289,0,0,9,0.51,-3.967,1,0.523,665540,0,629.629,139.804,7,0.882,0
"214","TRPLTNA128F930D03D",22050,533927,"0.37011746",0.30820546,-1,0,270.31464,0.114,0,7,0.736,-6.161,1,0.596,537302,0.3560643,266.751,165.337,4,0.919,0
"215","TRPLTVH128F930F517",22050,332709,"0.25697836",0,-1,0,51.82649,0.421,0,1,0.068,-17.087,1,0.476,451383,0,51.826,80.957,4,0.178,0
"216","TRPLTEQ12903CBBF29",22050,2825,"0.627718",0.43412146,16332,0,277.7073,0.284,0,0,0.809,-16.053,1,0.689,759132,0.4719711718,275.569,65.634,1,0.678,2001
"217","TRPLTBG12903CB906D",22050,187423,"0.46869665",0.35403544,-1,0,313.57343,0,0,7,0.834,-14.308,1,0.701,801756,0.3560643,303.386,124.97,3,0.729,0
"218","TRPLTIA12903D04161",22050,412560,"0.47047585",0.3258118,-1,0,237.19138,0,0,6,0.332,-7.164,1,0.413,695822,0.3560643,234.272,91.936,4,0.819,0
"219","TRPLTHP128F935F955",22050,-1,"0.35613266",0.32930228,-1,0,244.06158,0,0,3,0.54,-23.593,1,0.325,653235,0.3560643,232.925,90.506,1,0,0
"220","TRPLTUO128F92EC263",22050,222658,"0.5906452",0.4331832,-1,0,511.03302,0.183,0,4,0.781,-5.995,0,0.663,332474,0.5634504946,507.838,144.717,4,0.524,0
"221","TRPLTXM128F93476C3",22050,301316,"0.5487983",0.4336734,15332,0,156.47302,0.461,0,9,0.438,-9.111,1,0.394,514649,0,153.269,154.165,1,0,0
"222","TRPLTSI12903CBD03B",22050,499320,"0.4453558",0.34822723,-1,0,277.83792,0,0,9,0.023,-14.104,0,0.295,670073,0.3560643,273.369,93.988,4,0.985,0
"223","TRPLTPA128E0799AE6",22050,775,"0.59677446",0.38158855,-1,0,320.4175,0,0,10,0.358,-6.021,0,0.449,19329,0.4721211195,314.421,85.021,4,0.905,2005
"224","TRPLTWX128F930F55D",22050,41238,"0.6070935",0.43349278,40744,0,236.9824,0.31,0,7,0.937,-6.201,1,0.676,622181,0.6150259925,228.037,99.769,4,0.803,2000
"225","TRPLTPR128F931DC0E",22050,618,"0.7864271",0.51222676,-1,0,187.97668,0,0,10,0.256,-16.172,0,0.422,627641,0.345802234,179.188,119.988,4,1,2006
"226","TRPLTNE128F42614CF",22050,19361,"0.61443156",0.38321143,6839,0,220.21179,0.224,0,1,0,-12.504,1,0,281371,0.2120454055,217.037,112.365,4,0.443,1962
"227","TRPLTRB128F4253802",22050,87435,"0.5763963",0.3602645,60373,0,312.21506,0.345,0,8,0.147,-6.632,0,0.277,145761,0.4715782477,299.079,131.933,4,0.368,1999
"228","TRPLTYH128F42859EE",22050,80571,"0.4630551",0.2768282,67349,0,315.24527,0.682,0,7,0.954,-7.641,1,0.821,103064,0.3560643,296.786,85.019,4,0.665,0
"229","TRPLTEW128F92F56F9",22050,255236,"0.56672186",0.34486142,-1,0,184.5024,0.369,0,4,0.034,-11.722,0,0.388,611764,0.3560643,178.736,151.479,4,0.311,1982
"230","TRPLTEM128F92E1389",22050,44070,"0.559449",0.4185792,-1,0,99.86567,0.316,0,7,0.558,-15.387,1,0.708,384147,0.4632715125,92.537,121.918,4,0.321,2002
"231","TRPLTPU128F92D0F99",22050,318365,"0.32767543",0.3671396,-1,0,202.60526,0,0,7,0.083,-8.874,0,0.301,425196,0.2120454055,196.127,136,4,0.487,2004
"232","TRPLTPI128F422F451",22050,91119,"0.67296237",0.43698958,-1,0,75.75465,2.891,0,7,0.298,-20.427,1,0.364,128160,0.3839346843,72.022,63.791,4,0.65,2007
"233","TRPLTYU128F92E2105",22050,260871,"0.62494344",0.44926938,73307,0,203.62404,0.856,0,9,0.379,-5.924,0,0.437,384307,0.6382279641,192.94,131.974,4,0.755,2008
"234","TRPLTJS128EF349881",22050,56164,"0.5087835",0.3643402,72319,0,159.13751,0.301,0,10,0.765,-7.799,1,0.572,71437,0.2658610492,147.836,119.822,4,0.359,1967
"235","TRPLTPS128F93390C8",22050,41709,"0.5131368",0.41905114,-1,0,200.51546,0.227,0,8,0.124,-16.318,1,0.305,553969,0,181.412,50.307,3,1,1996
"236","TRPLTQR128F145B442",22050,16816,"0.6288985",0.4050147,61479,0,273.10974,0.438,0,1,0.011,-8.544,1,0.223,24008,0.4574471671,250.845,112.214,4,0.385,1991
"237","TRPLTCV128F426A935",22050,16726,"0.6631291",0.51934916,-1,0,263.83627,0.49,0,1,0.449,-7.698,1,0.486,208701,0.4674143008,263.836,161.52,4,0,2006
"238","TRPLTZM128F93000F0",22050,323208,"0.36347553",0,149466,0,322.58566,0.096,0,6,0.611,-7.247,0,0.573,445149,0.3560643,319.443,120.078,4,0.149,0
"239","TRPLTGQ128F42904A4",22050,44562,"0.48368332",0.40478975,-1,0,457.74323,0,0,5,0.778,-9.642,0,0.641,107493,0.499752328,446.299,98.811,4,0.924,2002
"240","TRPLTCQ128F930861C",22050,88088,"0.67573124",0.44995344,-1,0,135.13098,3.199,0,11,0.298,-8.256,1,0.599,401265,0,123.53,136.384,4,0.206,0
"241","TRPLTNO12903CC6A0D",22050,312851,"0.55023307",0.34439898,-1,0,185.10323,10.048,0,4,0.045,-10.699,0,0.387,762926,0.2669551863,179.897,48.216,4,0.911,0
"242","TRPLTJD128F932529F",22050,39686,"0.46111035",0.27102128,-1,0,140.56444,0,0,2,0.591,-14.883,0,0.478,546235,0.3560643,132.331,88.796,1,0.109,0
"243","TRPLTHN128F145B3B6",22050,16755,"0.5371606",0.38284305,61597,0,237.47873,0,0,9,0.233,-14.779,1,0.337,23998,0.5654510122,224.02,114.266,4,0.591,1976
"244","TRPLTCP128F932E2EF",22050,472141,"0.44150728",0.4277866,-1,0,302.99384,0.283,0,5,0.418,-11.957,1,0.413,634083,0.2150803185,290.749,60.128,3,0.659,0
"245","TRPLTYO12903CC0F0E",22050,137153,"0.48874876",0.38968703,-1,0,278.4126,0,0,5,0.608,-10.19,0,0.431,805126,0.3560643,266.101,126.902,3,0,0
"246","TRPLTKW128F9306CC1",22050,101614,"0.6192606",0.41693586,8550,0,82.23302,0.173,0,1,0.466,-8.28,1,0.448,400773,0.518759898,82.233,119.374,4,0.632,2001
"247","TRPLTYQ128F42B7D62",22050,67601,"0.60808516",0.40396523,-1,0,212.50568,0.235,0,3,0,-5.366,1,0.07,311104,0.6362872244,199.616,188.976,4,0.31,2002
"248","TRPLTZO128F424D731",22050,218307,"0.66382337",0.44983092,-1,0,240.29996,0,0,5,0.592,-3.921,0,0.639,274394,0.6555155393,227.683,150.081,4,0.762,2008
"249","TRPLTIV128F428136A",22050,231467,"0.44055438",0.3399154,-1,0,114.75546,4.063,0,1,0.714,-12.827,0,0.772,292950,0.3560643,105.86,119.738,1,0,2004
"250","TRPLTHW128F42B1A17",22050,179452,"0.50459486",0.33174857,-1,0,467.90485,2.897,0,1,0,-8.874,0,0.181,239707,0,461.224,171.936,4,0,0
"251","TRPLTLT128F934066C",22050,217184,"0.55964994",0.37365767,-1,0,279.0918,0.717,0,4,0.497,-5.744,1,0.613,469541,0,264.295,79.311,1,0,0
"252","TRPLTNO128F933B9CF",22050,287278,"0.4834298",0.26816443,145619,0,159.3726,0,0,9,0.719,-1.284,1,0.563,371640,0.3560643,151.516,88.202,3,1,0
"253","TRPLTPQ128F4286B85",22050,8594,"0.635998",0.3912077,144575,0,288.8616,0.368,0,2,0.913,-9.622,1,0.623,219266,0.4944697093,288.862,101.948,5,0,2005
"254","TRPLTXH128F92ECE40",22050,217204,"0.6090795",0.3522964,194519,0,331.62405,0,0,7,0.174,-12.858,1,0.242,436558,0.3560643,327.935,125.74,4,1,0
"255","TRPLTYH128F9332A13",22050,183949,"0.67033046",0.43692565,-1,0,107.36281,0,0,8,0.483,-3.719,1,0.485,635366,0.545361237,105.018,218.329,4,0,0
"256","TRPLTMI128F425A077",22050,25,"0.8130131",0.5485337,594,0,260.8322,0,0,0,0.467,-6.349,1,0.389,278891,0.3560643,256.633,99.046,4,0.763,2001
"257","TRPLTDL128E0786165",22050,5842,"0.56962276",0.35213226,-1,0,270.393,29.124,0,4,0.124,-16.437,1,0.325,8535,0.2324093426,268.121,108.404,1,0.852,0
"258","TRPLTVQ128F428607D",22050,12829,"0.645368",0.4230219,63394,0,308.13995,13.311,0,8,0.113,-10.295,0,0.268,219046,0.3277366832,308.14,147.97,3,0.902,0
"259","TRPLTFX128F4257CB1",22050,240156,"0.34319478",0.22825244,-1,0,71.26159,0.124,0,9,0.615,-10.92,0,0.432,277883,0.3560643,68.481,95.849,4,0.948,0
"260","TRPLTYK128F422CDB5",22050,158832,"0.5977774",0.45036343,-1,0,314.74893,0,0,3,0.832,-4.606,1,0.829,235091,0.3560643,304.588,99.028,4,0.451,2008
"261","TRPLTDR12903CE2D80",22050,127850,"0.5242005",0.43835658,-1,0,345.70404,0.285,0,7,0.836,-5.87,1,0.482,683541,0,324.818,175.237,3,1,0
"262","TRPLTUN128F428B8B1",22050,167878,"0.5085523",0.38816574,-1,0,423.20935,0,0,5,0.005,-10.605,1,0.23,220907,0.4961753357,400.747,123.925,3,0.77,2007
"263","TRPLTBV128F92E68CD",22050,205202,"0.61441433",0.5088077,-1,0,212.45341,0,0,8,0.678,-3.335,1,0.475,329202,0.6130458358,206.547,100.079,4,0.417,2007
"264","TRPLTNX128F4295C79",22050,168388,"0.3423806",0.23459585,-1,0,223.242,0.112,0,0,0.808,-8.975,1,0.676,224892,0,201.979,94.004,4,0.824,0
"265","TRPLGEC128F427B36D",22050,61951,"0.6699984",0.41513345,-1,0,174.21016,0,0,6,0.596,-5.151,0,0.597,214445,0.521659258,162.633,179.399,1,0,2007
"266","TRPLGMM128F933A6C8",22050,345232,"0.5098072",0.33312258,-1,0,281.051,0.328,0,9,1,-12.952,1,0.685,510303,0.3560643,278.338,151.461,4,0,1997
"267","TRPLGBJ12903CCF180",22050,401118,"0.65356404",0.4091523,-1,0,346.3832,0,0,9,0.755,-8.736,1,0.541,589151,0.24039141,339.383,109.882,4,0.71,0
"268","TRPLGEP128F4269ACE",22050,17267,"0.44448528",0.3529208,115998,0,297.16852,0,0,5,0.093,-13.489,0,0.224,154605,0,285.484,85.094,5,0.413,1997
"269","TRPLGTB128F92FD9CD",22050,359782,"0.5372687",0.35822487,-1,0,214.69995,0.282,0,9,0.579,-5.623,1,0.575,485988,0.3560643,202.426,99.992,1,0,2005
"270","TRPLGFD128F930725F",22050,164507,"0.5301353",0.39992762,-1,0,232.07138,0.194,0,1,0.561,-9.75,1,0.535,535309,0.5123817926,225.861,91.956,4,0.704,2007
"271","TRPLGQI128F932E103",22050,17036,"0.5709001",0.39329273,61333,0,657.0314,0.351,0,2,0.36,-12.09,1,0.741,364906,0,652.301,143.664,5,1,0
"272","TRPLGAI128E0791B63",22050,10251,"0.74996644",0.45671478,64631,0,643.29095,16.254,0,9,0.644,-16.053,0,0.635,15386,0.3560643,623.967,61.507,4,0.542,0
"273","TRPLGMA128F42722B3",22050,37511,"0.67951924",0.4918287,11212,0,159.79057,2.943,0,2,0.575,-27.448,1,0.481,287244,0.3560643,136.742,173.806,1,0,2002
"274","TRPLGNL128F4269E30",22050,70415,"0.5710331",0.39207754,73187,0,61.98812,0,0,0,0.065,-13.09,0,0.405,89754,0.4079017172,56.721,122.246,5,1,0
"275","TRPLGXL128F92EF69B",22050,46448,"0.6936924",0.4439641,-1,0,461.97507,0,0,0,0.589,-5.73,1,0.508,437276,0.3560643,447.675,134.028,4,0.483,0
"276","TRPLGTE12903CAA7C7",22050,342296,"0.5148688",0.4170075,99795,0,199.88853,0.438,0,0,0.016,-11.088,0,0.152,663535,0.4454545255,190.171,104.525,4,0.402,0
"277","TRPLGXN128F4250E99",22050,37018,"0.3858506",0.30786923,99420,0,202.52689,0.339,0,5,0.492,-22.202,1,0.366,144791,0.3560643,197.602,93.838,3,0.785,0
"278","TRPLGPA128F426C261",22050,143633,"0.5999324",0.3788703,9773,0,369.5016,1.181,0,2,0.426,-8.557,0,0.375,285617,0.3560643,369.502,123.085,4,1,1982
"279","TRPLGIL128F92F93D6",22050,323541,"0.4798566",0,-1,0,64.522,0.061,0,4,0.249,-6.405,0,0.338,442552,0.3560643,59.919,110.932,1,0,0
"280","TRPLGXA12903CF3412",22050,95683,"0.4766732",0.2875509,678,0,276.3228,0.194,0,9,0.05,-7.944,0,0.277,688075,0.3560643,263.883,138.84,5,1,0
"281","TRPLGOW128F92EDC57",22050,387357,"0.5380818",0.3507384,8362,0,241.94566,0.287,0,9,0,-11.347,0,0,526225,0.3560643,230.504,38.167,4,0,0
"282","TRPLGTZ128F9339556",22050,316118,"0.43727565",0,-1,0,317.2828,0.119,0,11,0.912,-13.228,0,0.877,420633,0.3560643,303.485,81.264,3,0.96,2006
"283","TRPLGZB128F92FEE15",22050,16314,"0.6348002",0.39225888,14343,0,571.24524,0.287,0,11,0.709,-5.031,0,0.401,486682,0.3560643,567.629,125.13,4,0.45,1977
"284","TRPLGCP128F933A220",22050,316237,"0.4692991",0.34286,-1,0,328.69833,0,0,11,0.32,-9.486,0,0.42,420943,0,322.902,180.852,5,0.69,0
"285","TRPLGWJ128F934B827",22050,94223,"0.7086353",0.46432513,-1,0,203.28444,0.16,0,2,0.451,-3.84,1,0.457,560122,0.5864725054,203.284,121.09,4,0,0
"286","TRPLGZE128F427CA49",22050,986,"0.80391645",0.4543347,9172,0,181.41995,0.277,0,7,0.237,-8.251,1,0.415,160557,0.6196393564,171.212,166.034,1,0.33,1995
"287","TRPLGEW128F92F951C",22050,358601,"0.4254173",0.1776401,-1,0,279.45752,0,0,2,0.214,-8.881,1,0.349,484567,0.3560643,270.681,112.69,1,0.595,0
"288","TRPLGYH128F92D667D",22050,250449,"0.68849653",0.469099,-1,0,202.84036,0.142,0,4,0.082,-7.894,1,0.002,322022,0.5819871567,198.548,95.994,4,1,0
"289","TRPLGDX128F427CEA3",22050,8166,"0.70571214",0.45164135,1099,0,163.83955,0.107,0,5,0.029,-14.464,1,0.41,160618,0.7550021248,154.378,81.786,4,0.469,0
"290","TRPLGIV128F42653D0",22050,2944,"0.45042923",0.3898211,17262,0,280.21506,2.902,0,0,0.468,-40.831,1,0.436,94481,0.3560643,277.24,84.912,3,0.66,0
"291","TRPLGOD12903CE7C4D",22050,611189,"0.53893197",0.32453203,-1,0,187.42812,0,0,11,0.635,-6.365,0,0.585,820337,0.2538347361,181.168,125.702,4,0.257,2008
"292","TRPLGNL128F930DAC1",22050,286016,"0.5760343",0.34165767,178487,0,256.36526,0.304,0,1,0.59,-6.474,1,0.428,450695,0.2120454055,236.275,127.024,4,0.31,0
"293","TRPLGOV12903CEEE92",22050,455237,"0.42647108",0.42752856,-1,0,153.44281,0,0,10,0.091,-21.91,1,0.222,823420,0.3560643,153.443,52.567,4,0,1997
"294","TRPLGMD12903CBD2EE",22050,4206,"0.6011976",0.42988116,-1,0,239.69914,0,0,5,0.617,-6.974,1,0.471,759484,0,227.201,90.948,4,0.515,1999
"295","TRPLGZH128F423DE73",22050,108485,"0.50136995",0.3410098,-1,0,326.8175,0.308,0,0,0.58,-7.975,1,0.58,189532,0.3277366832,297.448,151.638,4,0.987,0
"296","TRPLGHO12903CC83CD",22050,309320,"0.6381216",0.3656825,-1,0,179.46077,0,0,7,0.579,-7.87,1,0.652,807618,0.3560643,171.648,105.009,4,0.552,0
